# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_umls.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_umls.sssom.tsv
# object_source: https://uts.nlm.nih.gov/uts/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	mapping_justification
MONDO:0000001	disease	oboInOwl:hasDbXref	UMLS:C0012634	semapv:ManualMappingCuration
MONDO:0000004	adrenocortical insufficiency	oboInOwl:hasDbXref	UMLS:C0405580	semapv:ManualMappingCuration
MONDO:0000009	inherited bleeding disorder, platelet-type	oboInOwl:hasDbXref	UMLS:C0005818	semapv:ManualMappingCuration
MONDO:0000015	classic complement early component deficiency	oboInOwl:hasDbXref	UMLS:C1285186	semapv:ManualMappingCuration
MONDO:0000022	nocturnal enuresis	oboInOwl:hasDbXref	UMLS:C0270327	semapv:ManualMappingCuration
MONDO:0000023	infantile liver failure	oboInOwl:hasDbXref	UMLS:C5681094	semapv:ManualMappingCuration
MONDO:0000030	sleep-related hypermotor epilepsy	oboInOwl:hasDbXref	UMLS:C4313718	semapv:ManualMappingCuration
MONDO:0000050	isolated congenital growth hormone deficiency	oboInOwl:hasDbXref	UMLS:C5679572	semapv:ManualMappingCuration
MONDO:0000078	acrocephalopolysyndactyly	oboInOwl:hasDbXref	UMLS:C0687154	semapv:ManualMappingCuration
MONDO:0000082	pelvic organ prolapse	oboInOwl:hasDbXref	UMLS:C0877015	semapv:ManualMappingCuration
